prog_code,inst_name,prog_name,cutoff_2022,cutoff_2023,Cluster
1162107,DAYSTAR UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1162107,DAYSTAR UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1162107,DAYSTAR UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1162107,DAYSTAR UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1162107,DAYSTAR UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1162107,DAYSTAR UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1162107,DAYSTAR UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1162107,DAYSTAR UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1162107,DAYSTAR UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1162107,DAYSTAR UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1162107,DAYSTAR UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1279107,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1279107,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1279107,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1279107,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1279107,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1279107,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1279107,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1279107,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1279107,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1279107,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1279107,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1279107,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1279107,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1279107,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1480107,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1480107,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1480107,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1480107,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1480107,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1480107,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1480107,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1480107,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1480107,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1480107,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1480107,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1480107,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1480107,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1480107,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1079107,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1079107,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1079107,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1079107,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1079107,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1079107,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1079107,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1079107,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1079107,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1079107,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1079107,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1079107,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1079107,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1079107,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1096107,GARISSA UNIVERSITY,BACHELOR OF SCIENCE (ACTUARIAL SCIENCE),19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1096107,GARISSA UNIVERSITY,BACHELOR OF SCIENCE (ACTUARIAL SCIENCE),19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1096107,GARISSA UNIVERSITY,BACHELOR OF SCIENCE (ACTUARIAL SCIENCE),19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1096107,GARISSA UNIVERSITY,BACHELOR OF SCIENCE (ACTUARIAL SCIENCE),19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1096107,GARISSA UNIVERSITY,BACHELOR OF SCIENCE (ACTUARIAL SCIENCE),19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1096107,GARISSA UNIVERSITY,BACHELOR OF SCIENCE (ACTUARIAL SCIENCE),19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1096107,GARISSA UNIVERSITY,BACHELOR OF SCIENCE (ACTUARIAL SCIENCE),19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1096107,GARISSA UNIVERSITY,BACHELOR OF SCIENCE (ACTUARIAL SCIENCE),19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1096107,GARISSA UNIVERSITY,BACHELOR OF SCIENCE (ACTUARIAL SCIENCE),19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1246107,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1246107,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1246107,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1246107,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1246107,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1246107,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1246107,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1246107,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1246107,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1246107,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1246107,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1246107,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1246107,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1246107,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1515107,TOM MBOYA UNIVERSITY,"BACHELOR OF SCIENCE (ACTUARIAL SCIENCE, WITH IT)",19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1515107,TOM MBOYA UNIVERSITY,"BACHELOR OF SCIENCE (ACTUARIAL SCIENCE, WITH IT)",19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1061107,KABARAK UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1061107,KABARAK UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1061107,KABARAK UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1061107,KABARAK UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1061107,KABARAK UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1061107,KABARAK UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1061107,KABARAK UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1061107,KABARAK UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1061107,KABARAK UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1061107,KABARAK UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1061107,KABARAK UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1061107,KABARAK UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1061107,KABARAK UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1061107,KABARAK UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1103107,KCA UNIVERSITY,BACHELOR OF ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1103107,KCA UNIVERSITY,BACHELOR OF ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1103107,KCA UNIVERSITY,BACHELOR OF ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1105107,CHUKA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,22.714,25.416,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1105107,CHUKA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,22.714,25.416,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1105107,CHUKA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,22.714,25.416,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1105107,CHUKA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,22.714,25.416,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1105107,CHUKA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,22.714,25.416,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1105107,CHUKA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,22.714,25.416,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1105107,CHUKA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,22.714,25.416,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1105107,CHUKA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,22.714,25.416,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1105107,CHUKA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,22.714,25.416,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1105107,CHUKA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,22.714,25.416,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1105107,CHUKA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,22.714,25.416,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1105107,CHUKA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,22.714,25.416,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1105107,CHUKA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,22.714,25.416,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1105107,CHUKA UNIVERSITY,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,22.714,25.416,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1170107,MACHAKOS UNIVERSITY,BACHELOR OF SCIENCE (ACTUARIAL SCIENCE),19.914,23.617,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1170107,MACHAKOS UNIVERSITY,BACHELOR OF SCIENCE (ACTUARIAL SCIENCE),19.914,23.617,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1170107,MACHAKOS UNIVERSITY,BACHELOR OF SCIENCE (ACTUARIAL SCIENCE),19.914,23.617,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1170107,MACHAKOS UNIVERSITY,BACHELOR OF SCIENCE (ACTUARIAL SCIENCE),19.914,23.617,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1170107,MACHAKOS UNIVERSITY,BACHELOR OF SCIENCE (ACTUARIAL SCIENCE),19.914,23.617,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1170107,MACHAKOS UNIVERSITY,BACHELOR OF SCIENCE (ACTUARIAL SCIENCE),19.914,23.617,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1170107,MACHAKOS UNIVERSITY,BACHELOR OF SCIENCE (ACTUARIAL SCIENCE),19.914,23.617,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1170107,MACHAKOS UNIVERSITY,BACHELOR OF SCIENCE (ACTUARIAL SCIENCE),19.914,23.617,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1170107,MACHAKOS UNIVERSITY,BACHELOR OF SCIENCE (ACTUARIAL SCIENCE),19.914,23.617,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1685107,THARAKA UNIVERSITY,BACHELOR OF ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1685107,THARAKA UNIVERSITY,BACHELOR OF ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1685107,THARAKA UNIVERSITY,BACHELOR OF ACTUARIAL SCIENCE,19.914,18.831,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1080107,CO-OPERATIVE UNIVERSITY OF KENYA,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,24.735,25.061,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1080107,CO-OPERATIVE UNIVERSITY OF KENYA,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,24.735,25.061,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
1080107,CO-OPERATIVE UNIVERSITY OF KENYA,BACHELOR OF SCIENCE IN ACTUARIAL SCIENCE,24.735,25.061,"Actuarial Science, Accountancy, Mathematics, Economics, Statistics & Related"
